"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","GDPHRWKD","TOT","USD","A","2001",45.412233,
"AUS","GDPHRWKD","TOT","USD","A","2002",46.044236,
"AUS","GDPHRWKD","TOT","USD","A","2003",47.035806,
"AUS","GDPHRWKD","TOT","USD","A","2004",46.900983,
"AUS","GDPHRWKD","TOT","USD","A","2005",47.093749,
"AUS","GDPHRWKD","TOT","USD","A","2006",47.366355,
"AUS","GDPHRWKD","TOT","USD","A","2007",47.939074,
"AUS","GDPHRWKD","TOT","USD","A","2008",49.624367,
"AUS","GDPHRWKD","TOT","USD","A","2009",49.144573,
"AUS","GDPHRWKD","TOT","USD","A","2010",49.954717,
"AUS","GDPHRWKD","TOT","USD","A","2011",50.542506,
"AUS","GDPHRWKD","TOT","USD","A","2012",51.752995,
"AUS","GDPHRWKD","TOT","USD","A","2013",52.618353,
"AUS","GDPHRWKD","TOT","USD","A","2014",52.861423,
"AUS","GDPHRWKD","TOT","USD","A","2015",54.203308,
"AUS","GDPHRWKD","TOT","USD","A","2016",54.058517,
"AUS","GDPHRWKD","TOT","USD","A","2017",54.71063,
"AUS","GDPHRWKD","TOT","USD","A","2018",54.712884,"E"
"AUS","GDPHRWKD","TOT","USD","A","2019",55.24439,"E"
"AUT","GDPHRWKD","TOT","USD","A","2001",56.53665,
"AUT","GDPHRWKD","TOT","USD","A","2002",57.608439,
"AUT","GDPHRWKD","TOT","USD","A","2003",58.062767,
"AUT","GDPHRWKD","TOT","USD","A","2004",59.197002,
"AUT","GDPHRWKD","TOT","USD","A","2005",60.623506,
"AUT","GDPHRWKD","TOT","USD","A","2006",62.235253,
"AUT","GDPHRWKD","TOT","USD","A","2007",63.797008,
"AUT","GDPHRWKD","TOT","USD","A","2008",63.799879,
"AUT","GDPHRWKD","TOT","USD","A","2009",63.352297,
"AUT","GDPHRWKD","TOT","USD","A","2010",64.310644,
"AUT","GDPHRWKD","TOT","USD","A","2011",64.948767,
"AUT","GDPHRWKD","TOT","USD","A","2012",65.654895,
"AUT","GDPHRWKD","TOT","USD","A","2013",66.07724,
"AUT","GDPHRWKD","TOT","USD","A","2014",66.314312,
"AUT","GDPHRWKD","TOT","USD","A","2015",67.261798,
"AUT","GDPHRWKD","TOT","USD","A","2016",67.177258,
"AUT","GDPHRWKD","TOT","USD","A","2017",68.100896,
"AUT","GDPHRWKD","TOT","USD","A","2018",68.505375,
"AUT","GDPHRWKD","TOT","USD","A","2019",68.3415,
"AUT","GDPHRWKD","TOT","USD","A","2020",70.243417,
"BEL","GDPHRWKD","TOT","USD","A","2001",63.233672,
"BEL","GDPHRWKD","TOT","USD","A","2002",63.667303,
"BEL","GDPHRWKD","TOT","USD","A","2003",64.204011,
"BEL","GDPHRWKD","TOT","USD","A","2004",66.278551,
"BEL","GDPHRWKD","TOT","USD","A","2005",67.287921,
"BEL","GDPHRWKD","TOT","USD","A","2006",67.637137,
"BEL","GDPHRWKD","TOT","USD","A","2007",68.887444,
"BEL","GDPHRWKD","TOT","USD","A","2008",68.464336,
"BEL","GDPHRWKD","TOT","USD","A","2009",68.020751,
"BEL","GDPHRWKD","TOT","USD","A","2010",69.053627,
"BEL","GDPHRWKD","TOT","USD","A","2011",68.581978,
"BEL","GDPHRWKD","TOT","USD","A","2012",68.923207,
"BEL","GDPHRWKD","TOT","USD","A","2013",69.517696,
"BEL","GDPHRWKD","TOT","USD","A","2014",70.513657,
"BEL","GDPHRWKD","TOT","USD","A","2015",71.604653,
"BEL","GDPHRWKD","TOT","USD","A","2016",71.674769,
"BEL","GDPHRWKD","TOT","USD","A","2017",71.535158,
"BEL","GDPHRWKD","TOT","USD","A","2018",71.681495,
"BEL","GDPHRWKD","TOT","USD","A","2019",71.997619,
"CAN","GDPHRWKD","TOT","USD","A","2001",44.991861,
"CAN","GDPHRWKD","TOT","USD","A","2002",45.721803,
"CAN","GDPHRWKD","TOT","USD","A","2003",45.835459,
"CAN","GDPHRWKD","TOT","USD","A","2004",46.221376,
"CAN","GDPHRWKD","TOT","USD","A","2005",47.247735,
"CAN","GDPHRWKD","TOT","USD","A","2006",47.751732,
"CAN","GDPHRWKD","TOT","USD","A","2007",47.748713,
"CAN","GDPHRWKD","TOT","USD","A","2008",47.612779,
"CAN","GDPHRWKD","TOT","USD","A","2009",47.84147,
"CAN","GDPHRWKD","TOT","USD","A","2010",48.328378,
"CAN","GDPHRWKD","TOT","USD","A","2011",49.118031,
"CAN","GDPHRWKD","TOT","USD","A","2012",49.22531,
"CAN","GDPHRWKD","TOT","USD","A","2013",49.879102,
"CAN","GDPHRWKD","TOT","USD","A","2014",51.187305,
"CAN","GDPHRWKD","TOT","USD","A","2015",51.051617,
"CAN","GDPHRWKD","TOT","USD","A","2016",51.135179,
"CAN","GDPHRWKD","TOT","USD","A","2017",52.046638,
"CAN","GDPHRWKD","TOT","USD","A","2018",52.212832,
"CAN","GDPHRWKD","TOT","USD","A","2019",52.691958,
"CAN","GDPHRWKD","TOT","USD","A","2020",56.612082,
"CZE","GDPHRWKD","TOT","USD","A","2001",27.994158,
"CZE","GDPHRWKD","TOT","USD","A","2002",28.429678,
"CZE","GDPHRWKD","TOT","USD","A","2003",29.901424,
"CZE","GDPHRWKD","TOT","USD","A","2004",31.147574,
"CZE","GDPHRWKD","TOT","USD","A","2005",32.765277,
"CZE","GDPHRWKD","TOT","USD","A","2006",34.781571,
"CZE","GDPHRWKD","TOT","USD","A","2007",36.256014,
"CZE","GDPHRWKD","TOT","USD","A","2008",36.139167,
"CZE","GDPHRWKD","TOT","USD","A","2009",35.303035,
"CZE","GDPHRWKD","TOT","USD","A","2010",36.128328,
"CZE","GDPHRWKD","TOT","USD","A","2011",36.734795,
"CZE","GDPHRWKD","TOT","USD","A","2012",36.886973,
"CZE","GDPHRWKD","TOT","USD","A","2013",37.004724,
"CZE","GDPHRWKD","TOT","USD","A","2014",37.432375,
"CZE","GDPHRWKD","TOT","USD","A","2015",39.390083,
"CZE","GDPHRWKD","TOT","USD","A","2016",39.251558,
"CZE","GDPHRWKD","TOT","USD","A","2017",40.595969,
"CZE","GDPHRWKD","TOT","USD","A","2018",41.152718,
"CZE","GDPHRWKD","TOT","USD","A","2019",42.016644,
"CZE","GDPHRWKD","TOT","USD","A","2020",42.126489,
"DNK","GDPHRWKD","TOT","USD","A","2001",59.743007,
"DNK","GDPHRWKD","TOT","USD","A","2002",60.234191,
"DNK","GDPHRWKD","TOT","USD","A","2003",61.228274,
"DNK","GDPHRWKD","TOT","USD","A","2004",63.183454,
"DNK","GDPHRWKD","TOT","USD","A","2005",64.048343,
"DNK","GDPHRWKD","TOT","USD","A","2006",64.892447,
"DNK","GDPHRWKD","TOT","USD","A","2007",65.012119,
"DNK","GDPHRWKD","TOT","USD","A","2008",64.044269,
"DNK","GDPHRWKD","TOT","USD","A","2009",63.453957,
"DNK","GDPHRWKD","TOT","USD","A","2010",65.937261,
"DNK","GDPHRWKD","TOT","USD","A","2011",66.165566,
"DNK","GDPHRWKD","TOT","USD","A","2012",67.430176,
"DNK","GDPHRWKD","TOT","USD","A","2013",67.960405,
"DNK","GDPHRWKD","TOT","USD","A","2014",69.036988,
"DNK","GDPHRWKD","TOT","USD","A","2015",70.022816,
"DNK","GDPHRWKD","TOT","USD","A","2016",70.856515,
"DNK","GDPHRWKD","TOT","USD","A","2017",72.180878,
"DNK","GDPHRWKD","TOT","USD","A","2018",73.807286,
"DNK","GDPHRWKD","TOT","USD","A","2019",74.966797,
"DNK","GDPHRWKD","TOT","USD","A","2020",75.360565,
"FIN","GDPHRWKD","TOT","USD","A","2001",52.300822,
"FIN","GDPHRWKD","TOT","USD","A","2002",52.775143,
"FIN","GDPHRWKD","TOT","USD","A","2003",53.900389,
"FIN","GDPHRWKD","TOT","USD","A","2004",55.715585,
"FIN","GDPHRWKD","TOT","USD","A","2005",56.763097,
"FIN","GDPHRWKD","TOT","USD","A","2006",58.143659,
"FIN","GDPHRWKD","TOT","USD","A","2007",60.034517,
"FIN","GDPHRWKD","TOT","USD","A","2008",59.335913,
"FIN","GDPHRWKD","TOT","USD","A","2009",56.693486,
"FIN","GDPHRWKD","TOT","USD","A","2010",58.660065,
