"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","WASTEMUN","TOT","THND_TONNE","A","2005",4745.18,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2006",4898.08,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2007",4967.27,"B"
"PRT","WASTEMUN","TOT","THND_TONNE","A","2008",5471.84,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2009",5496.27,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2010",5457.14,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2011",5177.78,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2012",4765.92,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2013",4597.94,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2014",4710.46,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2015",4768.813,"B"
"PRT","WASTEMUN","TOT","THND_TONNE","A","2016",4890.592,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2017",5006.55,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2018",5213.148,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2019",5281.384,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2000",1368.69,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2001",1285.97,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2002",1449.11,"B"
"SVK","WASTEMUN","TOT","THND_TONNE","A","2003",1511.24,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2004",1400.03,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2005",1467.77,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2006",1523.99,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2007",1579.06,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2008",1685.53,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2009",1654.35,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2010",1719.01,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2011",1678.92,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2012",1656.57,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2013",1644.64,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2014",1732.99,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2015",1784.18,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2016",1889.53,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2017",2057.79,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2018",2254.09,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2019",2298.86,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2000",26505,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2001",26616,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2002",26404,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2003",27270,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2004",25746,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2005",25683,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2006",26209.19,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2007",26153.99,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2008",25316.94,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2009",25107.98,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2010",23774.42,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2011",22672.41,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2012",21896.34,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2013",21184.2,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2014",20836.4,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2015",21157.8,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2016",21541.8,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2017",22017.9,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2018",22229.33,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2019",22437.8,"E"
"SWE","WASTEMUN","TOT","THND_TONNE","A","2000",3773,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2001",3907.2,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2002",4149,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2003",4159.21,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2004",4142.88,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2005",4320.73,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2006",4461.26,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2007",4459.95,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2008",4475.97,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2009",4390.48,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2010",4140.11,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2011",4277.87,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2012",4323.52,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2013",4371.47,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2014",4294.87,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2015",4421.57,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2016",4439.4,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2017",4550.93,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2018",4415.56,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2019",4610.82,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2000",4731,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2001",4794,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2002",4936,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2003",4916,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2004",4900,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2005",4940,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2006",5330,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2007",5465,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2008",5653,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2009",5461,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2010",5565,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2011",5478,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2012",5576,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2013",5708,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2014",6006,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2015",6030,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2016",6050,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2017",5992,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2018",6012,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2019",6079,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2000",30617,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2001",31030.87,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2002",30999.26,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2003",31081.37,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2004",29736.19,"B"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2005",31351.87,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2006",30081.82,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2007",30365.59,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2008",28454,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2009",30196,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2010",29733,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2011",30862,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2012",30786,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2013",30920,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2014",31230,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2015",31283,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2016",33763,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2017",34173,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2018",34533,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2019",35017.39,"E"
"GBR","WASTEMUN","TOT","THND_TONNE","A","2000",33954,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2001",34945,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2002",35532,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2003",35279,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2004",36121,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2005",35121,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2006",35479,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2007",34780,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2008",33424,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2009",32507.45,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2010",31954.51,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2011",31066.06,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2012",30412.98,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2013",30890.41,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2014",31129.42,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2015",31475.01,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2016",31710,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2017",30912,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2018",30786,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2019",30707,
"USA","WASTEMUN","TOT","THND_TONNE","A","2000",220854,
"USA","WASTEMUN","TOT","THND_TONNE","A","2001",218450,
"USA","WASTEMUN","TOT","THND_TONNE","A","2002",222560,
"USA","WASTEMUN","TOT","THND_TONNE","A","2003",223548,
"USA","WASTEMUN","TOT","THND_TONNE","A","2004",230534,
"USA","WASTEMUN","TOT","THND_TONNE","A","2005",230180,
"USA","WASTEMUN","TOT","THND_TONNE","A","2006",233237,
"USA","WASTEMUN","TOT","THND_TONNE","A","2007",232693,
"USA","WASTEMUN","TOT","THND_TONNE","A","2008",229200,
"USA","WASTEMUN","TOT","THND_TONNE","A","2009",222188,
"USA","WASTEMUN","TOT","THND_TONNE","A","2010",227749,
"USA","WASTEMUN","TOT","THND_TONNE","A","2011",228583,
"USA","WASTEMUN","TOT","THND_TONNE","A","2012",228873.6,
"USA","WASTEMUN","TOT","THND_TONNE","A","2013",231395.6,
"USA","WASTEMUN","TOT","THND_TONNE","A","2014",234416.5,
"USA","WASTEMUN","TOT","THND_TONNE","A","2015",237782.192,
"USA","WASTEMUN","TOT","THND_TONNE","A","2016",243225,
"USA","WASTEMUN","TOT","THND_TONNE","A","2017",243724.3,
"USA","WASTEMUN","TOT","THND_TONNE","A","2018",265224.5,
"BRA","WASTEMUN","TOT","THND_TONNE","A","2000",57563,
"BRA","WASTEMUN","TOT","THND_TONNE","A","2001",55677,
"BRA","WASTEMUN","TOT","THND_TONNE","A","2002",56524,
"BRA","WASTEMUN","TOT","THND_TONNE","A","2003",57587,
"BRA","WASTEMUN","TOT","THND_TONNE","A","2004",59214,
"BRA","WASTEMUN","TOT","THND_TONNE","A","2005",60142,
"BRA","WASTEMUN","TOT","THND_TONNE","A","2007",51432,
"BRA","WASTEMUN","TOT","THND_TONNE","A","2009",53000,
"BRA","WASTEMUN","TOT","THND_TONNE","A","2010",53000,
"BRA","WASTEMUN","TOT","THND_TONNE","A","2011",53000,
"BRA","WASTEMUN","TOT","THND_TONNE","A","2012",57900,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2000",4520.3,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2001",4514.7,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2002",4647.1,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2003",4802.3,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2004",4964.1,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2005",5113.7,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2006",5310.9,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2007",5492.9,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2008",5608,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2009",5779.5,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2010",5935.7,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2011",6142.4,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2014",6811.71,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2015",7197.351,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2016",7228.65,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2017",8121.992,
"CHL","WASTEMUN","TOT","THND_TONNE","A","2018",8177.448,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2000",118190,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2001",134700,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2002",136500,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2003",148570,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2004",155090,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2005",155770,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2006",148410,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2007",152150,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2008",154380,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2009",157340,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2010",158048,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2011",163953,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2012",170809,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2013",172386,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2014",178602,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2015",191419,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2016",203620,
"CHN","WASTEMUN","TOT","THND_TONNE","A","2017",215209,
"EST","WASTEMUN","TOT","THND_TONNE","A","2000",633,"B"
"EST","WASTEMUN","TOT","THND_TONNE","A","2001",508.53,"B"
"EST","WASTEMUN","TOT","THND_TONNE","A","2002",553.24,
"EST","WASTEMUN","TOT","THND_TONNE","A","2003",566.8,
"EST","WASTEMUN","TOT","THND_TONNE","A","2004",606.2,
"EST","WASTEMUN","TOT","THND_TONNE","A","2005",587.19,
"EST","WASTEMUN","TOT","THND_TONNE","A","2006",536,
"EST","WASTEMUN","TOT","THND_TONNE","A","2007",602,
"EST","WASTEMUN","TOT","THND_TONNE","A","2008",524,
"EST","WASTEMUN","TOT","THND_TONNE","A","2009",452,
"EST","WASTEMUN","TOT","THND_TONNE","A","2010",406,"B"
"EST","WASTEMUN","TOT","THND_TONNE","A","2011",399,
"EST","WASTEMUN","TOT","THND_TONNE","A","2012",371,
"EST","WASTEMUN","TOT","THND_TONNE","A","2013",386.29,
"EST","WASTEMUN","TOT","THND_TONNE","A","2014",469.55,"B"
"EST","WASTEMUN","TOT","THND_TONNE","A","2015",472.55,
"EST","WASTEMUN","TOT","THND_TONNE","A","2016",494.36,
"EST","WASTEMUN","TOT","THND_TONNE","A","2017",513.64,
"EST","WASTEMUN","TOT","THND_TONNE","A","2018",535.49,
"EST","WASTEMUN","TOT","THND_TONNE","A","2019",489.771,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2000",3967.58,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2001",3590.481,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2002",3855.364,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2003",3846.939,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2004",3978,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2005",4086,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2006",4227,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2007",4304,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2008",4434,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2009",4550.8,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2010",4623.18,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2011",4745.8,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2012",4837.4,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2013",4861.886,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2014",4955.262,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2015",5081.651,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2016",5261.411,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2017",5434.653,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2018",5658.206,
"ISR","WASTEMUN","TOT","THND_TONNE","A","2019",5790.647,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2000",51828.63,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2001",51115.2,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2002",54010.5,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2003",55068.43,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2004",57822.48,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2005",57695.05,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2006",60847.25,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2007",62868.18,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2008",64605.13,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2009",66871.68,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2010",69256.63,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2011",69198.28,
"RUS","WASTEMUN","TOT","THND_TONNE","A","2012",80564.33,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2000",1020,"E"
"SVN","WASTEMUN","TOT","THND_TONNE","A","2001",952.68,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2002",812.06,"B"
"SVN","WASTEMUN","TOT","THND_TONNE","A","2003",834.02,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2004",969.21,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2005",988.73,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2006",1036.47,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2007",1060.09,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2008",1094.76,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2009",1069.35,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2010",1003.9,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2011",852.12,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2012",744.01,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2013",853.39,"B"
"SVN","WASTEMUN","TOT","THND_TONNE","A","2014",891.71,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2015",925.94,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2016",942.84,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2017",974.1,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2018",1008.53,
"SVN","WASTEMUN","TOT","THND_TONNE","A","2019",1052.255,
"OECD","WASTEMUN","TOT","THND_TONNE","A","2000",632403.8,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2001",630613.7,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2002",638610.3,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2003",636920.3,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2004",644871.8,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2005",649319.4,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2006",655831.5,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2007",659919.4,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2008",652512.9,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2009",644734,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2010",647029.7,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2011",649510.8,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2012",645463.3,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2013",645850.9,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2014",650509.1,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2015",658118.8,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2016",673359.1,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2017",676386.7,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2018",701615.4,"E"
"OECD","WASTEMUN","TOT","THND_TONNE","A","2019",705088.4,
"IDN","WASTEMUN","TOT","THND_TONNE","A","2001",4726.108,
"IDN","WASTEMUN","TOT","THND_TONNE","A","2002",4859.61,
"IDN","WASTEMUN","TOT","THND_TONNE","A","2003",5470.788,"B"
"IDN","WASTEMUN","TOT","THND_TONNE","A","2004",6044.45,
"IDN","WASTEMUN","TOT","THND_TONNE","A","2005",6044.45,"B"
"IDN","WASTEMUN","TOT","THND_TONNE","A","2006",5256.52,"B"
"IDN","WASTEMUN","TOT","THND_TONNE","A","2007",7576.772,"B"
"IDN","WASTEMUN","TOT","THND_TONNE","A","2008",7576.772,"B"
"IDN","WASTEMUN","TOT","THND_TONNE","A","2009",6866.198,"B"
"IDN","WASTEMUN","TOT","THND_TONNE","A","2010",7245.246,"B"
"IDN","WASTEMUN","TOT","THND_TONNE","A","2011",7742.343,"B"
"IDN","WASTEMUN","TOT","THND_TONNE","A","2012",7650.389,"B"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2000",277484.7,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2001",277194.9,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2002",280038.3,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2003",276088.6,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2004",275331.6,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2005",278924.2,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2006",281905.3,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2007",284852.6,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2008",281980.5,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2009",280282.9,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2010",278808.9,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2011",278379.1,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2012",273396.3,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2013",270974.6,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2014",272006.2,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2015",274199.9,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2016",283182.3,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2017",285229.4,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2018",286283,"E"
"OECDE","WASTEMUN","TOT","THND_TONNE","A","2019",289741.7,
"COL","WASTEMUN","TOT","THND_TONNE","A","2003",5289,
"COL","WASTEMUN","TOT","THND_TONNE","A","2004",6128,
"COL","WASTEMUN","TOT","THND_TONNE","A","2005",7583.09,
"COL","WASTEMUN","TOT","THND_TONNE","A","2006",7583.09,
"COL","WASTEMUN","TOT","THND_TONNE","A","2007",9153.993,
"COL","WASTEMUN","TOT","THND_TONNE","A","2008",9154.028,
"COL","WASTEMUN","TOT","THND_TONNE","A","2009",11273.441,
"COL","WASTEMUN","TOT","THND_TONNE","A","2010",8980.19,
"COL","WASTEMUN","TOT","THND_TONNE","A","2011",9686.042,
"COL","WASTEMUN","TOT","THND_TONNE","A","2012",8996.133,
"COL","WASTEMUN","TOT","THND_TONNE","A","2013",9144.506,
"COL","WASTEMUN","TOT","THND_TONNE","A","2014",9144.637,
"COL","WASTEMUN","TOT","THND_TONNE","A","2015",9967.844,
"COL","WASTEMUN","TOT","THND_TONNE","A","2016",11400.036,
"COL","WASTEMUN","TOT","THND_TONNE","A","2017",10856.976,
"COL","WASTEMUN","TOT","THND_TONNE","A","2018",12082.511,"B"
"LVA","WASTEMUN","TOT","THND_TONNE","A","2000",642,"E"
"LVA","WASTEMUN","TOT","THND_TONNE","A","2001",713,"E"
"LVA","WASTEMUN","TOT","THND_TONNE","A","2002",793,"B"
"LVA","WASTEMUN","TOT","THND_TONNE","A","2003",695,
"LVA","WASTEMUN","TOT","THND_TONNE","A","2004",720.38,
"LVA","WASTEMUN","TOT","THND_TONNE","A","2005",716,
"LVA","WASTEMUN","TOT","THND_TONNE","A","2006",760,
"LVA","WASTEMUN","TOT","THND_TONNE","A","2007",860.92,
"LVA","WASTEMUN","TOT","THND_TONNE","A","2008",751.92,
"LVA","WASTEMUN","TOT","THND_TONNE","A","2009",752.96,
"LVA","WASTEMUN","TOT","THND_TONNE","A","2010",680.14,
"LVA","WASTEMUN","TOT","THND_TONNE","A","2011",720.64,
"LVA","WASTEMUN","TOT","THND_TONNE","A","2012",657.612,
"LVA","WASTEMUN","TOT","THND_TONNE","A","2013",704,
"LVA","WASTEMUN","TOT","THND_TONNE","A","2014",726,
"LVA","WASTEMUN","TOT","THND_TONNE","A","2015",798.061,
"LVA","WASTEMUN","TOT","THND_TONNE","A","2016",802.473,
"LVA","WASTEMUN","TOT","THND_TONNE","A","2017",798.187,
"LVA","WASTEMUN","TOT","THND_TONNE","A","2018",785.074,
"LVA","WASTEMUN","TOT","THND_TONNE","A","2019",840.413,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2000",1275.92,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2001",1313.45,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2002",1395.1,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2003",1327.61,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2004",1260.12,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2005",1287.37,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2006",1325.72,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2007",1353.61,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2008",1368.98,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2009",1205.53,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2010",1252.62,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2011",1339.28,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2012",1330.16,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2013",1280.05,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2014",1270.245,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2015",1299.998,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2016",1272.061,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2017",1286.434,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2018",1300.572,
"LTU","WASTEMUN","TOT","THND_TONNE","A","2019",1318.626,
"CRI","WASTEMUN","TOT","THND_TONNE","A","2010",1506,
"CRI","WASTEMUN","TOT","THND_TONNE","A","2011",1659,
"CRI","WASTEMUN","TOT","THND_TONNE","A","2012",1698,
"CRI","WASTEMUN","TOT","THND_TONNE","A","2013",1752,
"CRI","WASTEMUN","TOT","THND_TONNE","A","2014",1788,
"CRI","WASTEMUN","TOT","THND_TONNE","A","2015",1877,
"CRI","WASTEMUN","TOT","THND_TONNE","A","2016",1218,"B"
"CRI","WASTEMUN","TOT","THND_TONNE","A","2017",1267,
"CRI","WASTEMUN","TOT","THND_TONNE","A","2018",1462,
"CRI","WASTEMUN","TOT","THND_TONNE","A","2019",1344,
